trip_duration_sec,trip_duration_min,trip_duration_hr,distance_traveled_Km,KPH,wait_time_cost,distance_cost,fare_w_flag,tip,miscellaneous_fees,total_fare_new,num_of_passengers,surge_applied
662,11.03,0.183833333,3.2,17.40707162,4.4,4.97,12.07,0,9.75,21.82,1,FALSE
698,11.63,0.193833333,1.67,8.615649183,4.64,2.59,9.93,17,6.4,33.33,1,FALSE
165,2.75,0.045833333,1.29,28.14545455,1.1,2,5.8,0,6,11.8,1,FALSE
402,6.7,0.111666667,2.9,25.97014925,2.67,4.5,9.87,0,13.5,23.37,1,FALSE
978,16.3,0.271666667,8.75,32.20858896,6.5,13.59,22.79,0,6,28.79,1,FALSE
1207,20.12,0.335333333,2.41,7.186878728,8.03,3.74,14.47,0,13.5,27.97,2,FALSE
1632,27.2,0.453333333,5.55,12.24264706,10.85,8.62,22.17,21,26.63,69.8,1,TRUE
235,3.92,6.53E-02,0.64,9.795918367,1.56,0.99,5.25,0,13.5,18.75,1,FALSE
877,14.62,0.243666667,4.73,19.41176471,5.83,7.35,15.88,36,26.77,78.65,1,TRUE
601,10.02,0.167,2.83,16.94610778,4,4.4,11.1,0,9.75,20.85,1,FALSE
721,12.02,0.200333333,2.25,11.2312812,4.79,3.5,10.99,24,26.17,61.16,1,TRUE
510,8.5,0.141666667,2.83,19.97647059,3.39,4.4,10.49,6,6.3,22.79,1,FALSE
1200,20,0.333333333,2.62,7.86,7.98,4.07,14.75,25,26.45,66.2,1,TRUE
178,2.97,4.95E-02,1.01,20.4040404,1.18,1.57,5.45,15,6,26.45,1,FALSE
491,8.18,0.136333333,2.01,14.74327628,3.26,3.12,9.08,0,9.75,18.83,1,FALSE
210,3.5,5.83E-02,0.76,13.02857143,1.4,1.18,5.28,0,6,11.28,1,FALSE
297,4.95,8.25E-02,1.29,15.63636364,1.97,2,6.67,10,6.5,23.17,1,FALSE
1320,22,0.366666667,4.78,13.03636364,8.78,7.43,18.91,0,6,24.91,1,FALSE
1156,19.27,0.321166667,4.67,14.5407369,7.69,7.25,17.64,28,33.95,79.59,1,TRUE
525,8.75,0.145833333,2.37,16.25142857,3.49,3.68,9.87,12,6.45,28.32,2,FALSE
222,3.7,6.17E-02,1.17,18.97297297,1.48,1.82,6,0,6,12,1,FALSE
1296,21.6,0.36,9.91,27.52777778,8.62,15.39,26.71,0,6,32.71,1,FALSE
168,2.8,4.67E-02,0.61,13.07142857,1.12,0.95,4.77,9,6,19.77,1,FALSE
441,7.35,0.1225,2.04,16.65306122,2.93,3.17,8.8,13,13.7,35.5,1,FALSE
168,2.8,4.67E-02,1.13,24.21428571,1.12,1.76,5.58,0,13.5,19.08,1,FALSE
259,4.32,7.20E-02,1.3,18.05555556,1.72,2.02,6.44,8,5.5,19.94,1,FALSE
312,5.2,0.086666667,2.41,27.80769231,2.07,3.74,8.51,16,30.2,54.71,1,TRUE
162,2.7,4.50E-02,0.92,20.44444444,1.08,1.43,5.21,0,6,11.21,1,FALSE
373,6.22,0.103666667,0.79,7.620578778,2.48,1.23,6.41,9,6.45,21.86,1,FALSE
802,13.37,0.222833333,3.36,15.07853403,5.33,5.22,13.25,22,13.63,48.88,1,FALSE
327,5.45,9.08E-02,1.96,21.57798165,2.17,3.04,7.91,12,13.95,33.86,1,FALSE
217,3.62,6.03E-02,0.95,15.74585635,1.44,1.48,5.62,0,6,11.62,1,FALSE
531,8.85,0.1475,2.17,14.71186441,3.53,3.37,9.6,0,2.25,11.85,1,FALSE
727,12.12,0.202,3.35,16.58415842,4.83,5.2,12.73,16,6.2,34.93,1,FALSE
1262,21.03,0.3505,2.54,7.2467903,8.39,3.95,15.04,27,9.6,51.64,1,FALSE
543,9.05,0.150833333,1.93,12.79558011,3.61,3,9.31,0,6,15.31,1,FALSE
568,9.47,0.157833333,2.16,13.68532207,3.78,3.36,9.84,20,5.8,35.64,1,FALSE
731,12.18,0.203,2.61,12.85714286,4.86,4.05,11.61,0,6,17.61,1,FALSE
780,13,0.216666667,8.18,37.75384615,5.19,12.71,20.6,27,10.2,57.8,1,FALSE
1068,17.8,0.296666667,3.38,11.39325843,7.1,5.25,15.05,0,13.5,28.55,1,FALSE
329,5.48,9.13E-02,1.67,18.28467153,2.19,2.59,7.48,11,9.7,28.18,1,FALSE
600,10,0.166666667,7.68,46.08,3.99,11.93,18.62,29,26.2,73.82,1,TRUE
600,10,0.166666667,2.24,13.44,3.99,3.48,10.17,26,26.58,62.75,1,TRUE
840,14,0.233333333,4.18,17.91428571,5.59,6.49,14.78,0,6,20.78,1,FALSE
755,12.58,0.209666667,3.17,15.11923688,5.02,4.92,12.64,20,26.95,59.59,1,TRUE
268,4.47,7.45E-02,1.09,14.63087248,1.78,1.69,6.17,9,5.7,20.87,1,FALSE
653,10.88,0.181333333,5.81,32.04044118,4.34,9.03,16.07,0,9.75,25.82,1,FALSE
1222,20.37,0.3395,9.77,28.77761414,8.13,15.18,26.01,0,34.13,60.14,1,TRUE
1532,25.53,0.4255,9.66,22.7027027,10.19,15.01,27.9,22,6.5,56.4,1,FALSE
360,6,0.1,1.8,18,2.39,2.8,7.89,8,26.13,42.02,1,TRUE
1775,29.58,0.493,23.82,48.31643002,11.8,37,51.5,0,6,57.5,1,FALSE
344,5.73,9.55E-02,0.68,7.120418848,2.29,1.06,6.05,8,5.5,19.55,1,FALSE
909,15.15,0.2525,4.14,16.3960396,6.04,6.43,15.17,19,6.2,40.37,1,FALSE
507,8.45,0.140833333,2.3,16.33136095,3.37,3.57,9.64,0,6,15.64,1,FALSE
565,9.42,0.157,2.53,16.11464968,3.76,3.93,10.39,8,13,31.39,1,FALSE
1503,25.05,0.4175,11.84,28.35928144,9.99,18.39,31.08,0,6,37.08,1,FALSE
748,12.47,0.207833333,1.77,8.516439455,4.97,2.75,10.42,15,5.63,31.05,1,FALSE
895,14.92,0.248666667,4.76,19.14209115,5.95,7.39,16.04,19,6.2,41.24,1,FALSE
1012,16.87,0.281166667,6.53,23.22465916,6.73,10.14,19.57,33,13.88,66.45,1,FALSE
439,7.32,0.122,3.06,25.08196721,2.92,4.75,10.37,16,6.5,32.87,1,FALSE
596,9.93,0.1655,2.41,14.56193353,3.96,3.74,10.4,13,6.13,29.53,1,FALSE
466,7.77,0.1295,1.69,13.05019305,3.1,2.63,8.43,0,6,14.43,1,FALSE
846,14.1,0.235,4.78,20.34042553,5.63,7.43,15.76,26,33.7,75.46,1,TRUE
627,10.45,0.174166667,2.49,14.29665072,4.17,3.87,10.74,15,9.45,35.19,1,FALSE
228,3.8,6.33E-02,0.9,14.21052632,1.52,1.4,5.62,0,26.63,32.25,1,TRUE
593,9.88,0.164666667,1.56,9.473684211,3.94,2.42,9.06,0,6,15.06,1,FALSE
490,8.17,0.136166667,1.72,12.63157895,3.26,2.67,8.63,0,13.5,22.13,1,FALSE
1578,26.3,0.438333333,4.99,11.38403042,10.49,7.75,20.94,29,13.45,63.39,2,FALSE
1608,26.8,0.446666667,6.34,14.19402985,10.69,9.85,23.24,22,27.13,72.37,1,TRUE
462,7.7,0.128333333,3.59,27.97402597,3.07,5.58,11.35,0,9.75,21.1,1,FALSE
728,12.13,0.202166667,3.06,15.13602638,4.84,4.75,12.29,33,33.75,79.04,1,TRUE
1043,17.38,0.289666667,3.99,13.77445339,6.93,6.2,15.83,25,26.45,67.28,1,TRUE
545,9.08,0.151333333,1.82,12.02643172,3.62,2.83,9.15,0,6,15.15,1,FALSE
449,7.48,0.124666667,1.67,13.39572193,2.99,2.59,8.28,12,13.95,34.23,1,FALSE
1115,18.58,0.309666667,5.38,17.37351991,7.41,8.36,18.47,28,26.45,72.92,1,TRUE
755,12.58,0.209666667,3.62,17.26550079,5.02,5.62,13.34,21,6.15,40.49,1,FALSE
711,11.85,0.1975,4.07,20.60759494,4.73,6.32,13.75,15,6,34.75,1,FALSE
532,8.87,0.147833333,2.41,16.30214205,3.54,3.74,9.98,0,13.5,23.48,1,FALSE
971,16.18,0.269666667,4.99,18.50432633,6.46,7.75,16.91,8,13,37.91,1,FALSE
801,13.35,0.2225,4.23,19.01123596,5.33,6.57,14.6,0,6,20.6,1,FALSE
1614,26.9,0.448333333,8.56,19.0929368,10.73,13.3,26.73,0,26.63,53.36,1,TRUE
440,7.33,0.122166667,1.56,12.76944065,2.93,2.42,8.05,11,5.95,25,1,FALSE
1041,17.35,0.289166667,3.99,13.79827089,6.92,6.2,15.82,0,6,21.82,2,FALSE
1675,27.92,0.465333333,4.18,8.982808023,11.14,6.49,20.33,75,6,101.33,1,FALSE
1701,28.35,0.4725,11.96,25.31216931,11.31,18.58,32.59,44,26.95,103.54,1,TRUE
378,6.3,0.105,1.87,17.80952381,2.51,2.9,8.11,11,5.95,25.06,1,FALSE
988,16.47,0.2745,4.17,15.19125683,6.57,6.48,15.75,30,6,51.75,5,FALSE
746,12.43,0.207166667,3.06,14.77071601,4.96,4.75,12.41,22,5.75,40.16,1,FALSE
1101,18.35,0.305833333,10.49,34.29972752,7.32,16.3,26.32,36,30.45,92.77,1,TRUE
516,8.6,0.143333333,1.26,8.790697674,3.43,1.96,8.09,17,34.45,59.54,1,TRUE
805,13.42,0.223666667,3.78,16.90014903,5.35,5.87,13.92,23,26.2,63.12,1,TRUE
442,7.37,0.122833333,1.8,14.65400271,2.94,2.8,8.44,9,13.5,30.94,1,FALSE
377,6.28,0.104666667,2.37,22.6433121,2.51,3.68,8.89,12,9.45,30.34,1,FALSE
1468,24.47,0.407833333,7.9,19.37065795,9.76,12.27,24.73,33,13.2,70.93,1,FALSE
479,7.98,0.133,2.04,15.33834586,3.18,3.17,9.05,0,6,15.05,1,FALSE
489,8.15,0.135833333,1.45,10.67484663,3.25,2.25,8.2,0,6,14.2,1,FALSE
513,8.55,0.1425,2.61,18.31578947,3.41,4.05,10.16,0,9.75,19.91,2,FALSE
619,10.32,0.172,3.32,19.30232558,4.12,5.16,11.98,0,13.5,25.48,1,FALSE
921,15.35,0.255833333,3.22,12.58631922,6.12,5,13.82,0,13.5,27.32,1,FALSE
850,14.17,0.236166667,2.67,11.30557516,5.65,4.15,12.5,0,6,18.5,6,FALSE
632,10.53,0.1755,5.05,28.77492877,4.2,7.84,14.74,23,30.7,68.44,1,TRUE
441,7.35,0.1225,2.53,20.65306122,2.93,3.93,9.56,0,9.75,19.31,1,FALSE
697,11.62,0.193666667,2.16,11.15318417,4.63,3.36,10.69,0,2.25,12.94,1,FALSE
504,8.4,0.14,2.41,17.21428571,3.35,3.74,9.79,14,9.63,33.42,1,FALSE
171,2.85,4.75E-02,1.09,22.94736842,1.14,1.69,5.53,0,9.75,15.28,1,FALSE
947,15.78,0.263,8.47,32.20532319,6.3,13.16,22.16,112,14,148.16,1,FALSE
710,11.83,0.197166667,4.35,22.06255283,4.72,6.76,14.18,0,6,20.18,5,FALSE
347,5.78,0.096333333,1.56,16.19377163,2.31,2.42,7.43,0,13.5,20.93,1,FALSE
323,5.38,8.97E-02,2.16,24.08921933,2.15,3.36,8.21,15,13.5,36.71,1,FALSE
1129,18.82,0.313666667,6.5,20.72263549,7.51,10.1,20.31,0,13.5,33.81,6,FALSE
274,4.57,7.62E-02,1.79,23.50109409,1.82,2.78,7.3,10,9.95,27.25,1,FALSE
521,8.68,0.144666667,6,41.47465438,3.46,9.32,15.48,26,5.88,47.36,1,FALSE
312,5.2,0.086666667,1.09,12.57692308,2.07,1.69,6.46,0,6,12.46,1,FALSE
404,6.73,0.112166667,1.88,16.76077266,2.69,2.92,8.31,0,6,14.31,1,FALSE
786,13.1,0.218333333,4.33,19.83206107,5.23,6.73,14.66,0,9.75,24.41,1,FALSE
593,9.88,0.164666667,1.5,9.109311741,3.94,2.33,8.97,12,6.45,27.42,1,FALSE
241,4.02,0.067,2.16,32.23880597,1.6,3.36,7.66,10,9.95,27.61,1,FALSE
1336,22.27,0.371166667,4.67,12.58194881,8.88,7.25,18.83,28,26.38,73.21,1,TRUE
175,2.92,4.87E-02,1.3,26.71232877,1.16,2.02,5.88,8,5.95,19.83,1,FALSE
792,13.2,0.22,3.94,17.90909091,5.27,6.12,14.09,30,30,74.09,1,TRUE
452,7.53,0.1255,1.29,10.27888446,3.01,2,7.71,8,5.5,21.21,2,FALSE
1136,18.93,0.3155,2.75,8.716323296,7.55,4.27,14.52,0,26.63,41.15,1,TRUE
421,7.02,0.117,1.45,12.39316239,2.8,2.25,7.75,0,6,13.75,2,FALSE
718,11.97,0.1995,3.09,15.4887218,4.77,4.8,12.27,15,6.45,33.72,1,FALSE
25,0.42,7.00E-03,0.16,22.85714286,0.17,0.25,3.12,0,6,9.12,1,FALSE
518,8.63,0.143833333,1.42,9.872537659,3.44,2.21,8.35,18,5.55,31.9,1,FALSE
704,11.73,0.1955,1.95,9.974424552,4.68,3.03,10.41,0,9.75,20.16,1,FALSE
860,14.33,0.238833333,2.74,11.47243545,5.72,4.26,12.68,0,13.5,26.18,2,FALSE
361,6.02,0.100333333,1.82,18.13953488,2.4,2.83,7.93,0,6,13.93,2,FALSE
960,16,0.266666667,3.7,13.875,6.38,5.75,14.83,30,26.63,71.46,1,TRUE
264,4.4,7.33E-02,1.5,20.45454545,1.76,2.33,6.79,9,5.7,21.49,6,FALSE
287,4.78,7.97E-02,2.06,25.85774059,1.91,3.2,7.81,0,13.5,21.31,5,FALSE
167,2.78,4.63E-02,1.61,34.74820144,1.11,2.5,6.31,0,30.38,36.69,1,TRUE
1516,25.27,0.421166667,7.27,17.26157499,10.08,11.29,24.07,0,13.5,37.57,1,FALSE
465,7.75,0.129166667,2.32,17.96129032,3.09,3.6,9.39,12,6.45,27.84,2,FALSE
1170,19.5,0.325,3.75,11.53846154,7.78,5.83,16.31,26,26.95,69.26,1,TRUE
369,6.15,0.1025,1.93,18.82926829,2.45,3,8.15,0,6,14.15,1,FALSE
806,13.43,0.223833333,3.59,16.03871929,5.36,5.58,13.64,18,5.7,37.34,1,FALSE
1123,18.72,0.312,4.73,15.16025641,7.47,7.35,17.52,26,26.95,70.47,1,TRUE
856,14.27,0.237833333,3.7,15.55711282,5.69,5.75,14.14,19,13.7,46.84,1,FALSE
682,11.37,0.1895,1.8,9.498680739,4.53,2.8,10.03,24,26.17,60.2,1,TRUE
2244,37.4,0.623333333,7.98,12.80213904,14.92,12.4,30.02,0,34.13,64.15,1,TRUE
438,7.3,0.121666667,1.26,10.35616438,2.91,1.96,7.57,0,6,13.57,1,FALSE
1317,21.95,0.365833333,5.6,15.30751708,8.76,8.7,20.16,0,26.63,46.79,1,TRUE
805,13.42,0.223666667,1.35,6.035767511,5.35,2.1,10.15,15,6.45,31.6,6,FALSE
780,13,0.216666667,3.6,16.61538462,5.19,5.59,13.48,0,9.75,23.23,1,FALSE
831,13.85,0.230833333,3.78,16.37545126,5.53,5.87,14.1,0,13.5,27.6,2,FALSE
1108,18.47,0.307833333,4.35,14.13102328,7.37,6.76,16.83,15,34.13,65.96,1,TRUE
279,4.65,7.75E-02,1.42,18.32258065,1.86,2.21,6.77,0,9.75,16.52,1,FALSE
879,14.65,0.244166667,4.47,18.30716724,5.84,6.94,15.48,37,34.33,86.81,1,TRUE
530,8.83,0.147166667,2.61,17.73499434,3.52,4.05,10.27,22,9.8,42.07,1,FALSE
743,12.38,0.206333333,3.96,19.19224556,4.94,6.15,13.79,18,9.45,41.24,1,FALSE
1251,20.85,0.3475,5.13,14.76258993,8.32,7.97,18.99,14,26.13,59.12,1,TRUE
1248,20.8,0.346666667,8.21,23.68269231,8.3,12.75,23.75,34,26.38,84.13,1,TRUE
1653,27.55,0.459166667,18.57,40.44283122,10.99,28.85,42.54,52,59.38,153.92,1,FALSE
1162,19.37,0.322833333,4.54,14.062984,7.73,7.05,17.48,0,26.63,44.11,1,TRUE
1215,20.25,0.3375,11.01,32.62222222,8.08,17.1,27.88,39,26.7,93.58,1,TRUE
474,7.9,0.131666667,1.88,14.27848101,3.15,2.92,8.77,8,26.13,42.9,1,TRUE
1371,22.85,0.380833333,9.41,24.70897155,9.12,14.62,26.44,0,6,32.44,1,FALSE
1078,17.97,0.2995,5.95,19.86644407,7.17,9.24,19.11,15,9.75,43.86,1,FALSE
2185,36.42,0.607,11.1,18.28665568,14.53,17.24,34.47,0,34.13,68.6,1,TRUE
924,15.4,0.256666667,3.3,12.85714286,6.14,5.13,13.97,0,13.5,27.47,1,FALSE
2822,47.03,0.783833333,7.66,9.772485647,18.76,11.9,33.36,48,26.7,108.06,1,TRUE
661,11.02,0.183666667,2.9,15.78947368,4.39,4.5,11.59,0,6,17.59,2,FALSE
1747,29.12,0.485333333,6.79,13.99038462,11.62,10.55,24.87,0,6,30.87,1,FALSE
928,15.47,0.257833333,5.38,20.86619263,6.17,8.36,17.23,32,26.58,75.81,2,TRUE
2197,36.62,0.610333333,7.56,12.38667395,14.61,11.74,29.05,30,30.38,89.43,2,TRUE
261,4.35,7.25E-02,2.24,30.89655172,1.74,3.48,7.92,0,13.5,21.42,1,FALSE
647,10.78,0.179666667,2.8,15.58441558,4.3,4.35,11.35,15,30.6,56.95,1,TRUE
1656,27.6,0.46,4.59,9.97826087,11.01,7.13,20.84,0,26.63,47.47,1,TRUE
741,12.35,0.205833333,11.43,55.53036437,4.93,17.76,25.39,300,58.88,384.27,5,FALSE
544,9.07,0.151166667,2.66,17.59647189,3.62,4.13,10.45,13,6.2,29.65,1,FALSE
293,4.88,8.13E-02,1.54,18.93442623,1.95,2.39,7.04,11,13.45,31.49,1,FALSE
592,9.87,0.1645,2.16,13.13069909,3.94,3.36,10,0,6,16,1,FALSE
950,15.83,0.263833333,2.85,10.80227416,6.32,4.43,13.45,15,13.5,41.95,1,FALSE
694,11.57,0.192833333,4.63,24.01037165,4.61,7.19,14.5,30,2.7,47.2,1,FALSE
622,10.37,0.172833333,3.06,17.70491803,4.14,4.75,11.59,0,6,17.59,1,FALSE
219,3.65,0.060833333,1.06,17.42465753,1.46,1.65,5.81,12,13.35,31.16,1,FALSE
1161,19.35,0.3225,11.1,34.41860465,7.72,17.24,27.66,39,30.45,97.11,2,TRUE
1014,16.9,0.281666667,4.67,16.57988166,6.74,7.25,16.69,0,6,22.69,1,FALSE
561,9.35,0.155833333,2.19,14.05347594,3.73,3.4,9.83,21,13.43,44.26,1,FALSE
1662,27.7,0.461666667,8.38,18.15162455,11.05,13.02,26.77,33,5.7,65.47,1,FALSE
1571,26.18,0.436333333,5.66,12.97173415,10.45,8.79,21.94,28,6.2,56.14,1,FALSE
1316,21.93,0.3655,10.48,28.67305062,8.75,16.28,27.73,0,30.38,58.11,1,TRUE
429,7.15,0.119166667,1.56,13.09090909,2.85,2.42,7.97,0,13.5,21.47,4,FALSE
292,4.87,8.12E-02,2.3,28.33675565,1.94,3.57,8.21,10,6.2,24.41,1,FALSE
705,11.75,0.195833333,3.51,17.92340426,4.69,5.45,12.84,8,26.13,46.97,1,TRUE
2750,45.83,0.763833333,17.46,22.8583897,18.28,27.12,48.1,81,26.33,155.43,1,TRUE
375,6.25,0.104166667,2.14,20.544,2.49,3.32,8.51,0,6,14.51,1,FALSE
845,14.08,0.234666667,4.07,17.34375,5.62,6.32,14.64,0,6,20.64,1,FALSE
3211,53.52,0.892,4.99,5.594170404,21.35,7.75,31.8,0,6,37.8,1,FALSE
684,11.4,0.19,4.18,22,4.55,6.49,13.74,27,26.92,67.66,5,TRUE
761,12.68,0.211333333,3.75,17.7444795,5.06,5.83,13.59,0,9.75,23.34,1,FALSE
2708,45.13,0.752166667,8.05,10.70241524,18.01,12.51,33.22,0,13.5,46.72,1,FALSE
1146,19.1,0.318333333,9.11,28.61780105,7.62,14.15,24.47,0,6,30.47,4,FALSE
2628,43.8,0.73,15.11,20.69863014,17.47,23.47,43.64,54,26.7,124.34,1,TRUE
745,12.42,0.207,4.33,20.9178744,4.95,6.73,14.38,0,9.75,24.13,2,FALSE
1757,29.28,0.488,40.17,82.31557377,11.68,62.4,76.78,0,13.5,90.28,2,FALSE
893,14.88,0.248,5.95,23.99193548,5.94,9.24,17.88,25,26.38,69.26,1,TRUE
732,12.2,0.203333333,8.8,43.27868852,4.87,13.67,21.24,32,30.7,83.94,1,TRUE
2427,40.45,0.674166667,17.67,26.21013597,16.14,27.45,46.29,75,30.45,151.74,1,TRUE
465,7.75,0.129166667,1.83,14.16774194,3.09,2.84,8.63,0,6,14.63,1,FALSE
640,10.67,0.177833333,3.27,18.38800375,4.26,5.08,12.04,5,6.25,23.29,1,FALSE
610,10.17,0.1695,2.46,14.51327434,4.06,3.82,10.58,14,5.95,30.53,1,FALSE
741,12.35,0.205833333,2.46,11.951417,4.93,3.82,11.45,19,26.45,56.9,1,TRUE
1212,20.2,0.336666667,7.61,22.6039604,8.06,11.82,22.58,15,6,43.58,1,FALSE
684,11.4,0.19,5.91,31.10526316,4.55,9.18,16.43,11,6.1,33.53,1,FALSE
977,16.28,0.271333333,2.95,10.87223587,6.5,4.58,13.78,30,13.43,57.21,1,FALSE
1273,21.22,0.353666667,6.12,17.30442978,8.46,9.51,20.67,25,9.88,55.55,1,FALSE
259,4.32,7.20E-02,1.11,15.41666667,1.72,1.72,6.14,9,10.2,25.34,1,FALSE
829,13.82,0.230333333,15.39,66.81620839,5.51,23.91,32.12,0,2.25,34.37,1,FALSE
2243,37.38,0.623,6.71,10.77046549,14.91,10.42,28.03,30,27.08,85.11,1,TRUE
952,15.87,0.2645,2.99,11.30434783,6.33,4.64,13.67,18,5.7,37.37,1,FALSE
1420,23.67,0.3945,4.23,10.72243346,9.44,6.57,18.71,0,13.5,32.21,1,FALSE
1484,24.73,0.412166667,13.2,32.0258795,9.87,20.51,33.08,0,6.07,39.15,1,FALSE
690,11.5,0.191666667,4.7,24.52173913,4.59,7.3,14.59,0,2.25,16.84,1,FALSE
695,11.58,0.193,1.74,9.015544041,4.62,2.7,10.02,15,5.7,30.72,1,FALSE
547,9.12,0.152,2.03,13.35526316,3.64,3.15,9.49,21,13.43,43.92,1,FALSE
323,5.38,8.97E-02,1.67,18.62453532,2.15,2.59,7.44,14,26.95,48.39,1,TRUE
953,15.88,0.264666667,4.36,16.47355164,6.34,6.77,15.81,26,33.7,75.51,1,TRUE
737,12.28,0.204666667,4.39,21.4495114,4.9,6.82,14.42,0,13.5,27.92,2,FALSE
813,13.55,0.225833333,4.73,20.94464945,5.41,7.35,15.46,0,26.63,42.09,3,TRUE
753,12.55,0.209166667,1.93,9.227091633,5.01,3,10.71,0,13.5,24.21,2,FALSE
303,5.05,8.42E-02,1.42,16.87128713,2.01,2.21,6.92,14,30.7,51.62,1,TRUE
610,10.17,0.1695,3.06,18.05309735,4.06,4.75,11.51,38,5.5,55.01,5,FALSE
1107,18.45,0.3075,6.86,22.30894309,7.36,10.66,20.72,0,13.5,34.22,1,FALSE
823,13.72,0.228666667,7.68,33.58600583,5.47,11.93,20.1,0,13.5,33.6,1,FALSE
548,9.13,0.152166667,1.64,10.77765608,3.64,2.55,8.89,17,26.2,52.09,1,TRUE
447,7.45,0.124166667,1.96,15.7852349,2.97,3.04,8.71,22,27.13,57.84,1,TRUE
327,5.45,9.08E-02,0.97,10.67889908,2.17,1.51,6.38,0,6,12.38,1,FALSE
317,5.28,8.80E-02,1.17,13.29545455,2.11,1.82,6.63,9,6.45,22.08,2,FALSE
1272,21.2,0.353333333,11.1,31.41509434,8.46,17.24,28.4,39,26.7,94.1,1,TRUE
748,12.47,0.207833333,1.77,8.516439455,4.97,2.75,10.42,15,5.7,31.12,1,FALSE
1127,18.78,0.313,4.73,15.11182109,7.49,7.35,17.54,22,34.1,73.64,1,TRUE
736,12.27,0.2045,2.48,12.12713936,4.89,3.85,11.44,0,13.5,24.94,1,FALSE
464,7.73,0.128833333,1.29,10.01293661,3.09,2,7.79,0,6,13.79,1,FALSE
971,16.18,0.269666667,11.43,42.38566131,6.46,17.76,26.92,57,62.55,146.47,1,FALSE
696,11.6,0.193333333,2.98,15.4137931,4.63,4.63,11.96,11,26.88,49.84,1,TRUE
2530,42.17,0.702833333,10.17,14.47000237,16.82,15.8,35.32,0,26.63,61.95,1,TRUE
563,9.38,0.156333333,2.09,13.36886994,3.74,3.25,9.69,0,6,15.69,1,FALSE
180,3,5.00E-02,1,20,1.2,1.55,5.45,0,6,11.45,1,FALSE
3066,51.1,0.851666667,23.01,27.01761252,20.39,35.74,58.83,0,6,64.83,1,FALSE
292,4.87,8.12E-02,1.48,18.23408624,1.94,2.3,6.94,0,13.5,20.44,1,FALSE
613,10.22,0.170333333,2.37,13.91389432,4.08,3.68,10.46,22,6.5,38.96,1,FALSE
1054,17.57,0.292833333,9.87,33.70517928,7.01,15.33,25.04,0,55.13,80.17,1,FALSE
1823,30.38,0.506333333,5.55,10.96115866,12.12,8.62,23.44,35,26.2,84.64,1,TRUE
14,0.23,3.83E-03,0.02,5.217391304,9.00E-02,3.00E-02,2.82,0,13.5,16.32,1,FALSE
3275,54.58,0.909666667,15.77,17.33602052,21.78,24.5,48.98,0,6,54.98,1,FALSE
1106,18.43,0.307166667,4.46,14.51980467,7.35,6.93,16.98,28,33.95,78.93,1,TRUE
361,6.02,0.100333333,1.75,17.44186047,2.4,2.72,7.82,0,9.75,17.57,1,FALSE
450,7.5,0.125,2.43,19.44,2.99,3.77,9.46,8,26.13,43.59,1,TRUE
2220,37,0.616666667,7.26,11.77297297,14.76,11.28,28.74,22,27.13,77.87,1,TRUE
829,13.82,0.230333333,4.12,17.88712012,5.51,6.4,14.61,30,34.2,78.81,1,TRUE
524,8.73,0.1455,2.82,19.3814433,3.48,4.38,10.56,15,13.2,38.76,1,FALSE
996,16.6,0.276666667,4.97,17.96385542,6.62,7.72,17.04,26,26.2,69.24,1,TRUE
1968,32.8,0.546666667,17.82,32.59756098,13.09,27.68,43.47,58,26.45,127.92,1,TRUE
1091,18.18,0.303,5.02,16.56765677,7.25,7.8,17.75,15,6,38.75,1,FALSE
439,7.32,0.122,1.32,10.81967213,2.92,2.05,7.67,0,6,13.67,1,FALSE
936,15.6,0.26,3.44,13.23076923,6.22,5.34,14.26,15,34.13,63.39,6,TRUE
511,8.52,0.142,3.03,21.33802817,3.4,4.71,10.81,0,26.63,37.44,1,TRUE
6890,114.83,1.913833333,34.6,18.07889924,45.81,53.75,102.26,0,13.5,115.76,2,FALSE
1128,18.8,0.313333333,13.65,43.56382979,7.5,21.2,31.4,15,9.75,56.15,1,FALSE
441,7.35,0.1225,2.06,16.81632653,2.93,3.2,8.83,0,13.5,22.33,1,FALSE
1557,25.95,0.4325,11.41,26.38150289,10.35,17.72,30.77,53,26.2,109.97,1,TRUE
740,12.33,0.2055,2.09,10.1703163,4.92,3.25,10.87,0,6,16.87,1,FALSE
1472,24.53,0.408833333,4.02,9.832857725,9.79,6.24,18.73,15,6,39.73,1,FALSE
924,15.4,0.256666667,3.11,12.11688312,6.14,4.83,13.67,0,26.63,40.3,1,TRUE
666,11.1,0.185,3.54,19.13513514,4.43,5.5,12.63,22,33.95,68.58,1,TRUE
1370,22.83,0.3805,6.02,15.82128778,9.11,9.35,21.16,0,34.13,55.29,1,TRUE
4,7.00E-02,1.17E-03,0.11,94.28571429,3.00E-02,0.17,2.9,98,2.2,103.1,1,FALSE
456,7.6,0.126666667,2.74,21.63157895,3.03,4.26,9.99,0,6,15.99,1,FALSE
1084,18.07,0.301166667,11.75,39.01494189,7.21,18.25,28.16,52,6.5,86.66,1,FALSE
1239,20.65,0.344166667,5.31,15.42857143,8.24,8.25,19.19,0,13.5,32.69,1,FALSE
1419,23.65,0.394166667,5.86,14.86680761,9.43,9.1,21.23,0,6,27.23,1,FALSE
247,4.12,6.87E-02,1.27,18.49514563,1.64,1.97,6.31,8,33.63,47.94,1,TRUE
462,7.7,0.128333333,1.93,15.03896104,3.07,3,8.77,11,26.5,46.27,4,TRUE
